probe	id	pvalue	symbol	group
A_23_P254472	6159	0.01656	ARMT1	GSE4707_LOvsC
A_24_P380991	6170	0.03866	RUFY2	GSE4707_LOvsC
A_23_P163541	6209	0.04414	NA	GSE4707_LOvsC
A_32_P51014	6211	0.0257	NA	GSE4707_LOvsC
A_32_P209624	6215	0.03629	NA	GSE4707_LOvsC
A_24_P141481	6230	0.03573	CD59	GSE4707_LOvsC
A_24_P153448	6232	0.02985	MFSD12	GSE4707_LOvsC
A_23_P25735	6237	0.00779	PSMA6	GSE4707_LOvsC
A_24_P941505	6298	0.00115	FAM120A	GSE4707_LOvsC
A_24_P293358	6307	0.00046	C2CD2	GSE4707_LOvsC
A_23_P307042	6317	0.04177	SLIT1-AS1	GSE4707_LOvsC
A_23_P108761	6319	0.00498	NA	GSE4707_LOvsC
A_24_P145066	6340	0.04173	KIF1B	GSE4707_LOvsC
A_24_P14010	6345	0.04707	NMT1	GSE4707_LOvsC
A_24_P264293	6376	0.02192	NA	GSE4707_LOvsC
A_32_P31618	6381	0.02308	GSR	GSE4707_LOvsC
A_24_P744297	6390	0.0286	NA	GSE4707_LOvsC
A_32_P199129	6420	0.04222	NA	GSE4707_LOvsC
A_24_P409420	6424	0.01444	NA	GSE4707_LOvsC
A_23_P252403	6425	0.0096	COMMD10	GSE4707_LOvsC
A_23_P44768	6428	0.03644	TBK1	GSE4707_LOvsC
A_23_P101642	6429	0.00398	PTPRH	GSE4707_LOvsC
A_23_P53288	6434	0.01939	CNPY2	GSE4707_LOvsC
A_24_P902764	6461	0.0403	NA	GSE4707_LOvsC
A_32_P508098	6465	0.02567	NA	GSE4707_LOvsC
A_23_P145669	6480	0.00872	EPO	GSE4707_LOvsC
A_23_P349203	6501	0.01161	RNH1	GSE4707_LOvsC
A_24_P50489	6505	0.02506	NA	GSE4707_LOvsC
A_24_P409071	6522	0.04642	SNED1	GSE4707_LOvsC
A_32_P233877	6524	0.02406	XKR5	GSE4707_LOvsC
A_32_P496952	6538	0.02067	RBM43	GSE4707_LOvsC
A_23_P252748	6554	0.04475	ZNF195	GSE4707_LOvsC
A_24_P416177	6582	0.03267	ADCY7	GSE4707_LOvsC
A_23_P122976	6626	0.04597	GNAI1	GSE4707_LOvsC
A_24_P340813	6644	0.01711	PNISR	GSE4707_LOvsC
A_24_P122940	6648	0.02654	NA	GSE4707_LOvsC
A_23_P99386	6707	0.00855	TNFSF11	GSE4707_LOvsC
A_23_P154758	6722	0.04937	ZNF337	GSE4707_LOvsC
A_23_P116743	6723	0.01254	LINC01089	GSE4707_LOvsC
A_23_P418485	6744	0.00064	C11orf65	GSE4707_LOvsC
A_23_P56898	6745	0.03736	KYNU	GSE4707_LOvsC
A_23_P207170	6748	0.00264	CSH1	GSE4707_LOvsC
A_23_P131785	6749	0.03369	BPI	GSE4707_LOvsC
A_24_P155502	6796	0.03731	INHBC	GSE4707_LOvsC
A_23_P81660	6807	0.01641	LMBRD1	GSE4707_LOvsC
A_24_P860248	6809	0.04256	NA	GSE4707_LOvsC
A_23_P150667	6837	0.00492	KIF18A	GSE4707_LOvsC
A_24_P74753	6863	0.03798	ATP6AP1	GSE4707_LOvsC
A_23_P41227	6947	0.02289	ALCAM	GSE4707_LOvsC
A_23_P216712	6959	0.03403	TRPM6	GSE4707_LOvsC
A_23_P5654	6979	0.01342	IL37	GSE4707_LOvsC
A_23_P23873	6991	0.00196	PAPPA2	GSE4707_LOvsC
A_32_P14610	7000	0.04244	PDLIM5	GSE4707_LOvsC
A_24_P281605	7028	0.02651	NA	GSE4707_LOvsC
A_23_P19210	7052	0.00952	RPF2	GSE4707_LOvsC
A_24_P913374	7054	0.01178	NA	GSE4707_LOvsC
A_23_P20363	7089	0.00089	ZC2HC1A	GSE4707_LOvsC
A_24_P176733	7106	0.00239	CCDC47	GSE4707_LOvsC
A_23_P21382	7137	0.01367	LAMB2	GSE4707_LOvsC
A_23_P151436	7153	0.01801	ALG5	GSE4707_LOvsC
A_32_P47874	7172	0.02224	NA	GSE4707_LOvsC
A_24_P224727	7180	0.00684	CEBPA	GSE4707_LOvsC
A_32_P178945	7187	0.0042	YOD1	GSE4707_LOvsC
A_24_P67898	7191	0.01999	MGEA5	GSE4707_LOvsC
A_23_P377291	7213	0.0487	TGFA	GSE4707_LOvsC
A_24_P288779	7258	0.00502	XAGE5	GSE4707_LOvsC
A_32_P116606	7264	0.0168	LIX1	GSE4707_LOvsC
A_23_P18739	7266	0.00354	TMEM184C	GSE4707_LOvsC
A_23_P415820	7268	0.01028	EXOC6B	GSE4707_LOvsC
A_23_P216199	7274	0.00825	PPP1R3B	GSE4707_LOvsC
A_24_P140666	7278	0.04872	N4BP3	GSE4707_LOvsC
A_23_P160968	7280	0.01655	LAMC2	GSE4707_LOvsC
A_24_P786257	7285	0.04957	NA	GSE4707_LOvsC
A_24_P933908	7291	0.03742	GPNMB	GSE4707_LOvsC
A_32_P47107	7293	0.02423	NA	GSE4707_LOvsC
A_32_P41203	7319	0.04257	NA	GSE4707_LOvsC
A_24_P20506	7322	0.0205	CRMP1	GSE4707_LOvsC
A_23_P141044	7324	0.04211	ZNF688	GSE4707_LOvsC
A_23_P393645	7330	0.0093	ADAMTS13	GSE4707_LOvsC
A_23_P328022	7354	0.01964	SLC5A10	GSE4707_LOvsC
A_32_P156136	7400	0.03886	NAA16	GSE4707_LOvsC
A_23_P259621	7410	0.04605	LAT2	GSE4707_LOvsC
A_23_P40817	7417	0.03909	HPS3	GSE4707_LOvsC
A_23_P61854.3	7422	0.01668	NA	GSE4707_LOvsC
A_32_P63324	7452	0.03625	NA	GSE4707_LOvsC
A_32_P49764	7476	0.0093	NA	GSE4707_LOvsC
A_24_P79631	7489	0.04989	NA	GSE4707_LOvsC
A_24_P923353	7501	0.03889	ALDH5A1	GSE4707_LOvsC
A_24_P129232	7508	0.03075	SERINC1	GSE4707_LOvsC
A_32_P125945	7512	0.01383	NA	GSE4707_LOvsC
A_24_P931091	7521	0.02913	LPEQ6126	GSE4707_LOvsC
A_32_P29200	7624	0.00036	LOC100507487	GSE4707_LOvsC
A_23_P139509.2	7625	0.03002	ERGIC2	GSE4707_LOvsC
A_32_P77555	7681	0.03785	NA	GSE4707_LOvsC
A_32_P24295	7682	0.00496	NA	GSE4707_LOvsC
A_24_P358131	7687	0.0113	NA	GSE4707_LOvsC
A_24_P119259	7713	0.00965	BLZF1	GSE4707_LOvsC
A_24_P924462	7720	0.03186	PRKCZ	GSE4707_LOvsC
A_23_P94879	7751	0.02425	F2	GSE4707_LOvsC
A_24_P842006	7773	0.00768	CCDC189	GSE4707_LOvsC
A_24_P247074	7774	0.03194	NA	GSE4707_LOvsC
A_24_P49183	7778	0.03737	EXD3	GSE4707_LOvsC
A_24_P136484	7800	0.01881	PHYKPL	GSE4707_LOvsC
A_24_P910230	7806	0.01449	NA	GSE4707_LOvsC
A_24_P277657	7813	0.04351	GMPR	GSE4707_LOvsC
A_23_P29922	7816	0.03944	TLR3	GSE4707_LOvsC
A_32_P143216	7833	0.01433	ZDHHC21	GSE4707_LOvsC
A_24_P745342	7883	0.04764	NA	GSE4707_LOvsC
