probe	id	pvalue	symbol	group
ILMN_1658809	ILMN_1658809	0.01672	SEZ6	GSE35574_CasevsControl
ILMN_1658830	ILMN_1658830	0.04761	WBP1L	GSE35574_CasevsControl
ILMN_1658834	ILMN_1658834	0.01817	ZC3H18	GSE35574_CasevsControl
ILMN_1658835	ILMN_1658835	0.03842	CAV2	GSE35574_CasevsControl
ILMN_1658867	ILMN_1658867	0.01728	EPO	GSE35574_CasevsControl
ILMN_1658911	ILMN_1658911	0.00016	AP3S1	GSE35574_CasevsControl
ILMN_1658917	ILMN_1658917	0.00394	SLC1A1	GSE35574_CasevsControl
ILMN_1658921	ILMN_1658921	0.02026	TNFRSF9	GSE35574_CasevsControl
ILMN_1658950	ILMN_1658950	0.02367	CRKL	GSE35574_CasevsControl
ILMN_1658995	ILMN_1658995	0.00317	ACOT9	GSE35574_CasevsControl
ILMN_1659047	ILMN_1659047	0.02254	NA	GSE35574_CasevsControl
ILMN_1659073	ILMN_1659073	0.01992	NA	GSE35574_CasevsControl
ILMN_1659095	ILMN_1659095	0	RPL7A	GSE35574_CasevsControl
ILMN_1659099	ILMN_1659099	0.01677	ROCK2	GSE35574_CasevsControl
ILMN_1659122	ILMN_1659122	0	KLF10	GSE35574_CasevsControl
ILMN_1659180	ILMN_1659180	0.00017	HPS1	GSE35574_CasevsControl
ILMN_1659197	ILMN_1659197	0.00139	PDE8B	GSE35574_CasevsControl
ILMN_1659255	ILMN_1659255	4e-05	RP2	GSE35574_CasevsControl
ILMN_1659259	ILMN_1659259	0.00337	PRPF6	GSE35574_CasevsControl
ILMN_1659371	ILMN_1659371	0.01229	ADRA2A	GSE35574_CasevsControl
ILMN_1659415	ILMN_1659415	0.03779	LAMTOR3	GSE35574_CasevsControl
ILMN_1659437	ILMN_1659437	0.03554	TXNDC17	GSE35574_CasevsControl
ILMN_1659470	ILMN_1659470	0.0372	PBRM1	GSE35574_CasevsControl
ILMN_1659488	ILMN_1659488	0.01321	PLXNB2	GSE35574_CasevsControl
ILMN_1659490	ILMN_1659490	0.0012	NA	GSE35574_CasevsControl
ILMN_1659522	ILMN_1659522	0.00324	NA	GSE35574_CasevsControl
ILMN_1659544	ILMN_1659544	0.01258	STX3	GSE35574_CasevsControl
ILMN_1659595	ILMN_1659595	0.01935	NA	GSE35574_CasevsControl
ILMN_1659631	ILMN_1659631	0.00257	FAR2P1	GSE35574_CasevsControl
ILMN_1659660	ILMN_1659660	0.0149	ACVRL1	GSE35574_CasevsControl
ILMN_1659682	ILMN_1659682	0.00019	GALK2	GSE35574_CasevsControl
ILMN_1659725	ILMN_1659725	0.02903	EXOSC5	GSE35574_CasevsControl
ILMN_1659752	ILMN_1659752	0.00042	AIDA	GSE35574_CasevsControl
ILMN_1659753	ILMN_1659753	0.04995	LAMP2	GSE35574_CasevsControl
