probe	id	pvalue	symbol	group
16656227	16656227	0.01749	NA	GSE73374_PEvC
16656241	16656241	0.02604	NA	GSE73374_PEvC
16656243	16656243	0.01103	NA	GSE73374_PEvC
16656245	16656245	0.01996	NA	GSE73374_PEvC
16656307	16656307	0.00427	NA	GSE73374_PEvC
16656359	16656359	0.00772	NA	GSE73374_PEvC
16656379	16656379	0.04876	NA	GSE73374_PEvC
16656433	16656433	0.02758	NA	GSE73374_PEvC
16656451	16656451	0.00541	NA	GSE73374_PEvC
16656475	16656475	0.01833	NA	GSE73374_PEvC
16656545	16656545	0.0087	NA	GSE73374_PEvC
16656547	16656547	0.03862	NA	GSE73374_PEvC
16656573	16656573	0.02451	NA	GSE73374_PEvC
16656575	16656575	0.01323	NA	GSE73374_PEvC
16656587	16656587	0.01884	NA	GSE73374_PEvC
16656593	16656593	0.03912	NA	GSE73374_PEvC
16656633	16656633	0.01559	NA	GSE73374_PEvC
16656699	16656699	0.04788	NA	GSE73374_PEvC
16656709	16656709	0.01117	NA	GSE73374_PEvC
16656717	16656717	0.02346	NA	GSE73374_PEvC
16656755	16656755	0.02921	NA	GSE73374_PEvC
16656837	16656837	0.00851	NA	GSE73374_PEvC
16656849	16656849	0.03321	NA	GSE73374_PEvC
16656851	16656851	0.00089	NA	GSE73374_PEvC
16656857	16656857	0.04605	NA	GSE73374_PEvC
16656865	16656865	0.03685	NA	GSE73374_PEvC
16656877	16656877	0.01251	NA	GSE73374_PEvC
16656885	16656885	0.01829	NA	GSE73374_PEvC
16656909	16656909	0.00026	NA	GSE73374_PEvC
16656915	16656915	0.00572	NA	GSE73374_PEvC
16656921	16656921	0.01046	NA	GSE73374_PEvC
16656931	16656931	0.00205	NA	GSE73374_PEvC
16656943	16656943	0.01002	NA	GSE73374_PEvC
16656991	16656991	0.02435	NA	GSE73374_PEvC
16657027	16657027	0.04835	NA	GSE73374_PEvC
16657039	16657039	0.02727	NA	GSE73374_PEvC
16657045	16657045	0.02289	NA	GSE73374_PEvC
16657063	16657063	0.00667	NA	GSE73374_PEvC
16657085	16657085	0.0138	NA	GSE73374_PEvC
16657137	16657137	0.00191	NA	GSE73374_PEvC
16657141	16657141	2e-04	NA	GSE73374_PEvC
16657147	16657147	0.00647	NA	GSE73374_PEvC
16657181	16657181	0.0203	NA	GSE73374_PEvC
16657197	16657197	0.01728	NA	GSE73374_PEvC
16657219	16657219	0.03859	NA	GSE73374_PEvC
16657225	16657225	0.03279	NA	GSE73374_PEvC
16657245	16657245	0.03985	NA	GSE73374_PEvC
16657255	16657255	0.02877	NA	GSE73374_PEvC
16657261	16657261	0.00543	NA	GSE73374_PEvC
16657311	16657311	0.00448	NA	GSE73374_PEvC
16657317	16657317	0.02746	NA	GSE73374_PEvC
16657339	16657339	0.02202	NA	GSE73374_PEvC
16657353	16657353	0.04898	NA	GSE73374_PEvC
16657375	16657375	0.01876	NA	GSE73374_PEvC
16657393	16657393	0.00601	NA	GSE73374_PEvC
16657411	16657411	0.02547	NA	GSE73374_PEvC
16657421	16657421	0.00437	NA	GSE73374_PEvC
16657427	16657427	0.01519	NA	GSE73374_PEvC
16657447	16657447	0.0015	NA	GSE73374_PEvC
16657594	16657594	0.02124	ISG15	GSE73374_PEvC
16657746	16657746	0.00473	NA	GSE73374_PEvC
16657948	16657948	0.03485	PRKCZ	GSE73374_PEvC
16658064	16658064	0.00626	TNFRSF14	GSE73374_PEvC
16658102	16658102	0.0406	LOC100996583	GSE73374_PEvC
16658289	16658289	0.00446	AJAP1	GSE73374_PEvC
16658350	16658350	0.00863	RNF207	GSE73374_PEvC
16658428	16658428	0.01466	ZBTB48	GSE73374_PEvC
16658579	16658579	0.02678	NA	GSE73374_PEvC
16658939	16658939	0.02979	NA	GSE73374_PEvC
16658943	16658943	0.0059	NA	GSE73374_PEvC
16658971	16658971	0.03417	NA	GSE73374_PEvC
16659054	16659054	0.02267	AGTRAP	GSE73374_PEvC
16659338	16659338	0.04394	NA	GSE73374_PEvC
16659380	16659380	0.04556	PRAMEF2	GSE73374_PEvC
16659393	16659393	0.01024	NA	GSE73374_PEvC
16659637	16659637	0.0238	CELA2B	GSE73374_PEvC
16660384	16660384	0.0152	NA	GSE73374_PEvC
16660503	16660503	0.01501	CDC42	GSE73374_PEvC
16660527	16660527	0.02584	ZBTB40	GSE73374_PEvC
16660624	16660624	0.01371	KDM1A	GSE73374_PEvC
16660681	16660681	0.00909	NA	GSE73374_PEvC
16660736	16660736	0.0033	PNRC2	GSE73374_PEvC
16660876	16660876	0.02831	NA	GSE73374_PEvC
16660917	16660917	0.04404	NA	GSE73374_PEvC
16660919	16660919	0.00057	TMEM57	GSE73374_PEvC
16660933	16660933	0.02396	LDLRAP1	GSE73374_PEvC
16661025	16661025	0.02101	NA	GSE73374_PEvC
16661029	16661029	0.03869	NA	GSE73374_PEvC
16661051	16661051	0.04047	PDIK1L	GSE73374_PEvC
16661063	16661063	0.00536	ZNF593	GSE73374_PEvC
16661141	16661141	0.02776	SH3BGRL3	GSE73374_PEvC
16661377	16661377	0.03223	TMEM222	GSE73374_PEvC
16661438	16661438	0.04489	NA	GSE73374_PEvC
16661495	16661495	0.02142	SCARNA1	GSE73374_PEvC
16661587	16661587	0.00392	NA	GSE73374_PEvC
16661646	16661646	0.03478	NA	GSE73374_PEvC
16661811	16661811	0.01245	LOC400748	GSE73374_PEvC
16661904	16661904	0.04698	NA	GSE73374_PEvC
16661926	16661926	0.01364	NA	GSE73374_PEvC
16661931	16661931	0.00384	NA	GSE73374_PEvC
16662009	16662009	0.01482	IQCC	GSE73374_PEvC
16662105	16662105	0.01214	NA	GSE73374_PEvC
16662108	16662108	0.03782	TSSK3	GSE73374_PEvC
16662193	16662193	0.00751	HPCA	GSE73374_PEvC
16662234	16662234	0.02345	ZNF362	GSE73374_PEvC
16662584	16662584	0.04516	SH3D21	GSE73374_PEvC
16662705	16662705	0.03277	LOC105378653	GSE73374_PEvC
16662945	16662945	0.03381	MFSD2A	GSE73374_PEvC
16663007	16663007	0.01073	TMCO2	GSE73374_PEvC
16663286	16663286	0.03139	NA	GSE73374_PEvC
16663621	16663621	0.02916	PTPRF	GSE73374_PEvC
16663794	16663794	0.00598	NA	GSE73374_PEvC
16663800	16663800	0.01405	NA	GSE73374_PEvC
16663808	16663808	0.03911	NA	GSE73374_PEvC
