probe	id	pvalue	symbol	group
985	A_23_P79518	0.04088	IL1B	GSE74341_EOvsPT
988	A_23_P86411	0.00768	MYO3A	GSE74341_EOvsPT
992	A_33_P3257714	0.0201	RPS23	GSE74341_EOvsPT
993	A_23_P105465	0.00058	CMKLR1	GSE74341_EOvsPT
1003	A_24_P219053	0.02548	KIAA1704	GSE74341_EOvsPT
1009	A_23_P12363	3e-05	ROR1	GSE74341_EOvsPT
1013	A_23_P83159	0.03042	KLHL9	GSE74341_EOvsPT
1014	A_24_P21056	0.00155	PHF14	GSE74341_EOvsPT
1029	A_23_P65830	0.00309	HDDC3	GSE74341_EOvsPT
1034	A_32_P118250	0.01607	C14orf167	GSE74341_EOvsPT
1042	A_21_P0014451	0.03556	LOC100287506	GSE74341_EOvsPT
1044	A_23_P216630	0.02165	SLC44A1	GSE74341_EOvsPT
1050	A_24_P928052	0.00381	NRP1	GSE74341_EOvsPT
1056	A_23_P386310	0.02612	HRH4	GSE74341_EOvsPT
1060	A_23_P415411	0.03282	HIST1H4E	GSE74341_EOvsPT
1065	A_23_P100499	0.03634	ROGDI	GSE74341_EOvsPT
1067	A_23_P115316	0.0019	TOR3A	GSE74341_EOvsPT
1082	A_21_P0003353	0.00978	XLOC_003512	GSE74341_EOvsPT
1083	A_21_P0000117	4e-05	MID1	GSE74341_EOvsPT
1091	A_33_P3394380	0.0123	AKAP5	GSE74341_EOvsPT
1092	A_32_P928190	1e-05		GSE74341_EOvsPT
1097	A_23_P332374	0.00681	ZNF175	GSE74341_EOvsPT
1106	A_21_P0011976	0.01888	XLOC_l2_008343	GSE74341_EOvsPT
1111	A_23_P334608	8e-04	GUSB	GSE74341_EOvsPT
1112	A_21_P0000558	0.00647	LOC100302650	GSE74341_EOvsPT
1113	A_21_P0000083	0.00317	CLCN2	GSE74341_EOvsPT
1114	A_33_P3324695	0.03962	LOC100506393	GSE74341_EOvsPT
1115	A_33_P3343496	0.03753	OR5M1	GSE74341_EOvsPT
1118	A_23_P49546	0.00011	GRIN2C	GSE74341_EOvsPT
1127	A_23_P85726	0.02054	METTL18	GSE74341_EOvsPT
1131	A_19_P00319069	0.00194	LOC100506328	GSE74341_EOvsPT
1141	A_33_P3355926	0.00265	LOC100130894	GSE74341_EOvsPT
1144	A_23_P74547	0.00035	CD53	GSE74341_EOvsPT
1146	A_33_P3239298	0.00086	PRODH	GSE74341_EOvsPT
1154	A_24_P109432	0.00416	NBEAL1	GSE74341_EOvsPT
1155	A_33_P3341329	0.00013	ZCRB1	GSE74341_EOvsPT
1157	A_21_P0000885	2e-05	LOC284408	GSE74341_EOvsPT
1162	A_32_P114284	0.02427	IKZF2	GSE74341_EOvsPT
1170	A_23_P252082	0.00057	TMEM176A	GSE74341_EOvsPT
1186	A_23_P39561	2e-05	UBE2F	GSE74341_EOvsPT
1187	A_33_P3248638	0	C9orf47	GSE74341_EOvsPT
1188	A_23_P118536	0.00095	SLFN12	GSE74341_EOvsPT
1196	A_24_P43144	0.00483	PDE11A	GSE74341_EOvsPT
1198	A_33_P3283420	0.01428	RBM12B	GSE74341_EOvsPT
1206	A_23_P203173	0.02841	IL10RA	GSE74341_EOvsPT
1211	A_24_P179351	0.01174	TPT1	GSE74341_EOvsPT
1212	A_23_P115137	0.00077	HBXIP	GSE74341_EOvsPT
1215	A_23_P11025	4e-05	ZNF185	GSE74341_EOvsPT
1219	A_33_P3358908	0.04125	KRTAP9-6	GSE74341_EOvsPT
1222	A_23_P309207	0.00506	ZNF577	GSE74341_EOvsPT
1225	A_33_P3317387	0.00066	DNAJC3	GSE74341_EOvsPT
1226	A_23_P136909	0.02875	HMGN5	GSE74341_EOvsPT
1227	A_23_P99452	0.01087	BRCA2	GSE74341_EOvsPT
1232	A_33_P3335740	0	FLJ10038	GSE74341_EOvsPT
1235	A_33_P3321564	0.02347		GSE74341_EOvsPT
1236	A_23_P98898	0.02478	CDK2	GSE74341_EOvsPT
1238	A_21_P0000163	0.01898	RNF223	GSE74341_EOvsPT
1240	A_32_P129950	0.00314	NHLRC3	GSE74341_EOvsPT
1242	A_33_P3429242	0.02942	LOC339988	GSE74341_EOvsPT
1252	A_23_P114134	0.02965	SSX3	GSE74341_EOvsPT
1263	A_23_P39550	0.02667	TMEM163	GSE74341_EOvsPT
1267	A_33_P3334738	0.02181		GSE74341_EOvsPT
1272	A_33_P3393170	0.00363	CAPN5	GSE74341_EOvsPT
1278	A_23_P59714	0.00662	MGC16142	GSE74341_EOvsPT
1290	A_23_P46063	0.00037	NME7	GSE74341_EOvsPT
1291	A_23_P94030	0.00012	LAMB1	GSE74341_EOvsPT
1293	A_21_P0002071	0.00226	XLOC_002184	GSE74341_EOvsPT
1295	A_33_P3356910	0.03949	TCEAL6	GSE74341_EOvsPT
1296	A_23_P49155	0.01601	CDH3	GSE74341_EOvsPT
1297	A_23_P10870	0.03788	DOLK	GSE74341_EOvsPT
1307	A_23_P215819	0.00522	ZNF655	GSE74341_EOvsPT
1310	A_23_P120710	0.0126	TTC3	GSE74341_EOvsPT
1312	A_21_P0011530	0.02936	FAM108A1	GSE74341_EOvsPT
1313	A_33_P3269278	0.00852	ZNF461	GSE74341_EOvsPT
1315	A_33_P3324137	0.00608	PRO0628	GSE74341_EOvsPT
1321	A_24_P555066	0.00198	SMTNL2	GSE74341_EOvsPT
1324	A_24_P365767	0.00019	CYBB	GSE74341_EOvsPT
1333	A_23_P164141	0.03233	PSME3	GSE74341_EOvsPT
1340	A_33_P3883116	0.00752	LOC253962	GSE74341_EOvsPT
1342	A_23_P115316	0.00083	TOR3A	GSE74341_EOvsPT
1345	A_33_P3358641	0.03973	LRRFIP1	GSE74341_EOvsPT
1354	A_23_P251342	0.0157	GSK3B	GSE74341_EOvsPT
1355	A_33_P3299811	0.00404	FLVCR1-AS1	GSE74341_EOvsPT
1362	A_33_P3214914	0.00653	MUC22	GSE74341_EOvsPT
1365	A_24_P359091	0.04905	FAM95B1	GSE74341_EOvsPT
