probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	symbol
215605_at	0.00194250670454517	6.53507997330435	0.0162372635682339	0.987175695806938	0.999858520244598	-5.80492880371617	NCOA2
215606_s_at	0.131641655136364	7.40369210504348	1.07103510766053	0.29451907966508	0.999858520244598	-5.27467380078013	ERC1
215607_x_at	0.036915490462121	7.02217845434783	0.301399153187139	0.765635714971305	0.999858520244598	-5.7620814022816	
215608_at	-0.0203666723636364	6.03117322843478	-0.299554605997662	0.767025884427171	0.999858520244598	-5.76260473483868	AK021537
215609_at	0.0458201061818183	4.77995584217391	0.428981583353028	0.671659039257443	0.999858520244598	-5.71817904356898	
215610_at	-0.0491084906212118	5.99067495526087	-0.582070959504479	0.565800108619522	0.999858520244598	-5.64565054864449	
215611_at	-0.0446260158333331	5.25562404430435	-0.625554447574005	0.537351004828434	0.999858520244598	-5.62115531482821	TCF12
215612_at	-0.0549903349242422	5.64708607856522	-0.591062384925692	0.55985491955891	0.999858520244598	-5.64072564635514	
215614_at	0.0736130048181819	6.67993340830435	1.05851693819108	0.300073327349435	0.999858520244598	-5.28670532893459	
215615_x_at	-0.00649510015151504	4.75900300491304	-0.075046397689368	0.940782959979059	0.999858520244598	-5.80238457652587	
215616_s_at	0.0323118450909091	6.13982128186957	0.419411416166035	0.678544750671545	0.999858520244598	-5.72199719650262	KDM4B
215617_at	-0.040545487401516	3.93999641847826	-0.72083301104478	0.477787038756819	0.999858520244598	-5.56155004239918	SPATS2L
215618_at	0.0480799307424235	5.01700823034783	0.683751231326935	0.5005038917545	0.999858520244598	-5.58571073764855	RSU1
215619_at	0.0045363943106057	3.58350668769565	0.117370165604712	0.90751694370881	0.999858520244598	-5.79852610436922	
215620_at	0.070811207598484	6.42027710769565	0.461025388894223	0.648818598130133	0.999858520244598	-5.70477840147063	RREB1
215621_s_at	0.0832070583106059	6.10176851752174	1.16299575808168	0.255956229684698	0.999858520244598	-5.182404779734	IGHD
215622_x_at	0.0104542718333324	6.96737224769565	0.145869190979532	0.885209851768929	0.999858520244598	-5.79497290518044	PHF7
215623_x_at	0.0804627938484849	4.24880137991304	0.933014271533805	0.35985379709764	0.999858520244598	-5.40017631118102	SMC4
215624_at	0.067531606234848	5.82834953269565	1.08326194850249	0.289165098149828	0.999858520244598	-5.26279904926474	TSC2
215625_at	0.0131430905984845	4.13313746947826	0.197179356786314	0.845302509743684	0.999858520244598	-5.78664074952156	LOC101928669 /// LOC644450
215626_at	-0.12199342419697	4.28982141030435	-1.04528369767047	0.30602502843991	0.999858520244598	-5.29928484066539	
215627_at	-0.0284941181666668	4.34636334656522	-0.612162019244234	0.546031172637355	0.999858520244598	-5.62888151017306	LOC101926913
215628_x_at	0.090551412962121	7.68290763591304	0.462338688175393	0.647889737752675	0.999858520244598	-5.70420896931954	
215629_s_at	0.0494296165984844	4.188978017	0.851639893954301	0.402604530059843	0.999858520244598	-5.46666506367372	DLEU2 /// DLEU2L /// MIR15A
215630_at	0.00749270699242331	4.69257535252174	0.0944358212367865	0.925525705317758	0.999858520244598	-5.80082744905447	
215631_s_at	-0.0624308501060607	6.57962420682609	-1.14909062066468	0.261536388846059	0.999858520244598	-5.19679135500679	BRMS1
215632_at	-0.0191373138560608	3.96898207878261	-0.378194652287992	0.708520374731101	0.999858520244598	-5.73747073031636	NEUROG2
215633_x_at	-0.00864075682575859	7.49982536495652	-0.124579648858664	0.901865775317942	0.999858520244598	-5.79769983186828	LST1
215634_at	0.0861050518484843	4.60229841069565	1.05469764046563	0.301782602886055	0.999858520244598	-5.29035067000971	
215635_at	-0.0121010759848487	3.92627837895652	-0.212764595499515	0.833258665394531	0.999858520244598	-5.78361796848996	
215636_at	0.0517736045303031	5.18904063604348	0.712077527988885	0.483096241126704	0.999858520244598	-5.56736475410403	UBR4
215637_at	0.0186711664090915	6.96046426021739	0.242801973680657	0.810165906448866	0.999858520244598	-5.7771466825199	CEP41
215638_at	0.0695509750606056	5.76993577552174	0.546153324673179	0.589865391750825	0.999858520244598	-5.66459178861679	ERBB3
215639_at	-0.0081071892651519	5.64671932830435	-0.0833793462568981	0.93422270591636	0.999858520244598	-5.80175900291484	SH2D3C
215640_at	0.0513490793712117	7.00146280056522	0.67993142652563	0.502878075166412	0.999858520244598	-5.58813006578596	TBC1D2B
215641_at	-0.0229869499621212	4.55606341326087	-0.401940358384257	0.691188556967168	0.999858520244598	-5.72874867771552	SEC24D
215642_at	-0.00626383845454548	5.82843753382609	-0.114578250951931	0.909706744673469	0.999858520244598	-5.7988328725631	
215643_at	0.0159570521969695	3.87386518317391	0.393603059982709	0.697254931265257	0.999858520244598	-5.73187072695759	SEMA3D
215644_at	0.0321764949469694	7.07241756413043	0.340512736513616	0.736352687756528	0.999858520244598	-5.75023464039875	ZNF518A
215645_at	0.0549988665227271	5.47663065252174	0.764111282914183	0.452046898004826	0.999858520244598	-5.53181369737528	FLCN
215646_s_at	0.0764205497651514	7.601411635	0.350442007517984	0.728981225306148	0.999858520244598	-5.74699975820321	VCAN
215647_at	-0.0124925899166671	3.769755972	-0.260387108383859	0.796725977525064	0.999858520244598	-5.77296416135003	
215648_at	-0.0143161016136363	4.43026380195652	-0.239492235582667	0.812702263586628	0.999858520244598	-5.7779013693697	
215649_s_at	0.0609341056136368	4.95493020491304	0.891618783723472	0.381210379695464	0.999858520244598	-5.43470546219104	MVK
215650_at	0.101082270825758	5.12832001317391	0.954978495267918	0.348852136580969	0.999858520244598	-5.38126650554905	
215651_at	0.0139746782727268	6.26289281721739	0.204916992859235	0.839318082122077	0.999858520244598	-5.78516864536725	
215652_at	0.115706515704545	5.72706897743478	1.38134727030181	0.179554863372574	0.999858520244598	-4.93682587163909	SDHD
215653_at	-0.00736665465909086	3.65861067291304	-0.132500588501238	0.895663023850904	0.999858520244598	-5.79673533004304	
215654_at	0.125563052522727	6.41181226556522	1.40470295452534	0.172574555316011	0.999858520244598	-4.90843054015537	BCAT2
215655_at	-0.0212559042878793	3.63745427343478	-0.51088783094023	0.613970796091532	0.999858520244598	-5.68204536452062	GRIK2
215656_at	0.00866825094696947	4.86586386734783	0.164302115775301	0.870831897375052	0.999858520244598	-5.79226578208046	LMAN2
215657_at	-0.0504133341060602	4.73814786617391	-0.749513549698052	0.460634835533254	0.999858520244598	-5.54202815114651	SLC26A3
215658_at	-0.0106329946363635	4.99711871926087	-0.201406066932918	0.842032296489024	0.999858520244598	-5.78584360394984	LINC00675
215659_at	-0.0229182550909097	4.8458573886087	-0.345791577882501	0.732430430155984	0.999858520244598	-5.74852628693377	GSDMB
215660_s_at	0.0496331101060601	5.82673233943478	0.379037157643797	0.707902617907826	0.999858520244598	-5.73717023630735	MAST2
215661_at	0.0196035642499991	5.78816230356522	0.221557558182289	0.826481791895427	0.999858520244598	-5.78181155033107	MAST2
215662_at	-0.0744276126515154	6.75244469191304	-0.626322178147092	0.536855647055763	0.999858520244598	-5.62070750886717	
215663_at	-0.0268326186969697	4.05695493921739	-0.542363425437847	0.592433641028663	0.999858520244598	-5.66652193801883	MBNL1
215664_s_at	-0.0405393429090919	4.2945522803913	-0.734429354481036	0.469609937565448	0.999858520244598	-5.55238596988431	EPHA5
215665_at	0.105718787598485	4.80001762713044	2.10105264384965	0.0460225066849217	0.999858520244598	-3.89485430746958	HSD3B2
215666_at	0.0436608615530302	4.01763452630435	0.759476161336725	0.454763310445781	0.999858520244598	-5.53507731251916	HLA-DRB4
215667_x_at	0.00792299613636358	6.62961857147826	0.123837551110144	0.902447231702225	0.999858520244598	-5.79778715347192	PMS2P5 /// PMS2P9
215668_s_at	0.0474810501590896	7.16414175091304	0.568377737514616	0.574915571587732	0.999858520244598	-5.65300996748881	PLXNB1
215669_at	-0.0682350927878785	5.52697300647826	-0.862562582468798	0.396684738441957	0.999858520244598	-5.45806948030306	
215670_s_at	-0.0179230224166678	7.08748961286957	-0.195859831994292	0.846324011381538	0.999858520244598	-5.78688615725974	SCAND2P
215671_at	0.00874090251515175	3.92179384569565	0.148149023464114	0.883429266857891	0.999858520244598	-5.79465548273566	PDE4B
215672_s_at	0.000740408992423339	7.46755554343478	0.0119281452712883	0.990578869253753	0.999858520244598	-5.80498633116782	AHCYL2
215673_at	0.0302376082878788	3.73181588	0.581578162567008	0.566126877633727	0.999858520244598	-5.64591835258967	TEF
215674_at	-0.0183715575000002	3.85345867956522	-0.399586182298049	0.692899389469495	0.999858520244598	-5.72963677829556	
215675_at	-0.0335491722045459	5.38734930652174	-0.324397672747891	0.748371211083961	0.999858520244598	-5.75528886319366	
215676_at	-0.0476001506439402	5.91975877752174	-0.419332632545624	0.678601554756825	0.999858520244598	-5.72202827643216	BRF1
215677_s_at	-0.116090791106061	4.79971233986956	-1.30766381673401	0.203041435449957	0.999858520244598	-5.02375942917368	BRF1
215678_at	-0.0416682824848494	5.63440327634783	-0.563083638198328	0.578459480968041	0.999858520244598	-5.65580964679381	LOC440792
215679_at	0.0974005987424245	4.56362065178261	1.3157985158972	0.200337071538071	0.999858520244598	-5.01436157744147	AL109706
215680_at	-0.0483916877575758	6.19720722	-0.765993273803099	0.450946742701461	0.999858520244598	-5.53048319453488	KIAA1654
215681_at	-0.0242321009469697	6.45002421608696	-0.24888990971155	0.805506070769918	0.999858520244598	-5.77573160465254	KIAA1654
215682_at	0.132255883446969	5.47300589626087	1.2327416478332	0.229289424987902	0.999858520244598	-5.10794494170268	LOC440792
215683_at	-0.150510514484848	5.72938011586957	-1.48585383577752	0.149984505847538	0.999858520244598	-4.80669511714085	RBFADN
215684_s_at	-0.14794112785606	6.13514879686957	-0.902953490060424	0.375281946142394	0.999858520244598	-5.42539563860663	ASCC2
215685_s_at	0.0394488306363628	6.78579005695652	0.460118946902283	0.649460038162428	0.999858520244598	-5.70517049752677	DLX2
215686_x_at	0.0325885940151513	4.65159728252174	0.313309762114552	0.756678591056104	0.999858520244598	-5.75862543281708	TFAP2B
215687_x_at	0.0159368142878787	7.08565631717391	0.119988419521158	0.905464028832591	0.999858520244598	-5.79823171553758	PLCB1
215688_at	-0.0128373584772728	6.76528644947826	-0.13747426730034	0.891771654192142	0.999858520244598	-5.79609937509919	RASGRF1
215689_s_at	0.0402325555681825	6.85797457973913	0.560097578430127	0.58046317030452	0.999858520244598	-5.65737752849216	SHBG
215690_x_at	-0.0337352547954547	9.64896414004348	-0.360532992352564	0.721516871024605	0.999858520244598	-5.74361797707275	GPAA1
215691_x_at	-0.148780235833334	7.53112136213043	-1.39475199335234	0.175521822931084	0.999858520244598	-4.92057760318424	HSPB11
215692_s_at	-0.0457421449242426	4.76592964517391	-0.649662742958585	0.521912972537751	0.999858520244598	-5.60684039190948	MPPED2
215693_x_at	0.0104399769393945	8.76883209221739	0.201570114617166	0.841905430400055	0.999858520244598	-5.78581232540888	DDX27
215694_at	0.0181153254999996	4.04956263617391	0.314677977398007	0.755651845309814	0.999858520244598	-5.75821992997718	SPATA5L1
215695_s_at	-0.0050889552121218	4.34139450747826	-0.0638984277653073	0.949565980059281	0.999858520244598	-5.8031186163463	GYG2
215696_s_at	-0.0379507374772742	8.64678039695652	-0.507961775319856	0.615991454483998	0.999858520244598	-5.68344243103319	SEC16A
215697_at	0.0232663219848478	7.26001784878261	0.223868212364939	0.824703186210011	0.999858520244598	-5.7813247677925	
215698_at	-0.04312625930303	5.4310347786087	-0.351635549616828	0.728096915052934	0.999858520244598	-5.74660471837324	KDM5A
215699_x_at	-0.0695581120757578	6.513947339	-0.576024910037766	0.569815821275806	0.999858520244598	-5.6489209719983	SFI1
215700_x_at	0.050793672083333	7.65227186630435	0.584454476733333	0.564220979496835	0.999858520244598	-5.64435215107211	CPNE6
215701_at	0.201909789689394	7.53284862082609	1.94141413565267	0.0637117616641546	0.999858520244598	-4.15342705885047	
215702_s_at	0.00638186524242295	4.37583900991304	0.124790152734468	0.901700849226695	0.999858520244598	-5.79767496731768	CFTR
215703_at	0.0893819787424239	3.99140450195652	1.63889808163824	0.113925061932385	0.999858520244598	-4.60226685946464	CFTR
215704_at	0.0202189876439392	3.76391746930435	0.435898363412557	0.66670054142235	0.999858520244598	-5.71536673939247	FLG
215705_at	0.052281054507576	6.88928551382609	0.532875363102737	0.598887061271318	0.999858520244598	-5.67129664166883	PPP5C
215706_x_at	0.0829357220757581	9.1225268716087	1.04194795622703	0.30753831842505	0.999858520244598	-5.30243314250599	ZYX
215707_s_at	0.00323905427272664	7.63832416408696	0.0473632840152761	0.962604985120472	0.999858520244598	-5.80399051827314	PRNP
215708_s_at	0.0389770386136365	4.72363601186956	0.558766844344174	0.581357222947183	0.999858520244598	-5.65807364122677	PRIM2 /// PRIM2B
215709_at	0.0333907177651513	3.93664369386957	0.674355942451472	0.50635480932838	0.999858520244598	-5.59163801989316	PRIM2 /// PRIM2B
215710_at	0.154766836401515	5.35883707382609	1.82229966428698	0.080552988777658	0.999858520244598	-4.33689043752642	ST3GAL4
215711_s_at	0.0689095957727274	8.21902616830435	0.649443194416119	0.52205246331365	0.999858520244598	-5.60697310873423	WEE1
215712_s_at	-0.00910689115909102	6.88465076143478	-0.0532765809320218	0.957940563883118	0.999858520244598	-5.80370846861147	IGFALS
215713_at	0.0080908675833328	3.92900483521739	0.188151985194708	0.852296415459971	0.999858520244598	-5.78828685941491	
215714_s_at	0.0402423941212115	8.43804835926087	0.463305887237068	0.647206036355939	0.999858520244598	-5.70378858608327	SMARCA4
215715_at	0.0712598572045451	9.25626523947826	0.44319365150804	0.661487403865613	0.999858520244598	-5.71235261390567	SLC6A2
215718_s_at	0.00855623431818154	3.78516190843478	0.160526376548822	0.873773510778147	0.999858520244598	-5.79284644653564	PHF3
215719_x_at	-0.0140886184090917	4.7566257493913	-0.244569731812734	0.808812082145891	0.999858520244598	-5.77673937656537	FAS
215720_s_at	0.0382512544848485	4.98429900743478	0.588698892889145	0.561414556129948	0.999858520244598	-5.64202730333955	NFYA
215721_at	0.0267990527954546	4.56399036895652	0.333860693485107	0.741305649978958	0.999858520244598	-5.75235034616345	IGHG1 /// LOC100293211
215722_s_at	0.0875035926893933	5.71975720708696	0.972423030796406	0.340277596804269	0.999858520244598	-5.36595892639712	SNRPA1
215723_s_at	-0.155404361386364	4.54422672526087	-2.03544272968608	0.0526814229952719	0.999858520244598	-4.00281903098309	PLD1
215724_at	-0.0224044936666669	4.67847201695652	-0.465924544508072	0.645356526237724	0.999858520244598	-5.70264608741154	PLD1
215725_at	-0.105610779515152	6.24632648591304	-1.37309059419292	0.182075199559211	0.999858520244598	-4.9467682148181	DGCR11
215726_s_at	-0.00428214006060656	6.67879834569565	-0.0233490850085039	0.981559629840272	0.999858520244598	-5.80479536154886	CYB5A
215727_x_at	-0.0335821895909097	6.45400290869565	-0.411225046871914	0.684457549847733	0.999858520244598	-5.72519595226627	ARMCX6
215728_s_at	-0.0406074163030308	5.62794745656522	-0.448609009787082	0.657628865445753	0.999858520244598	-5.71008340987704	ACOT7
215729_s_at	-0.174755006219698	9.58071107965217	-1.14995706604284	0.26118609408158	0.999858520244598	-5.19589940085223	VGLL1
215730_at	-0.0244675833560612	4.6327251556087	-0.331069143154202	0.743387585290175	0.999858520244598	-5.75322589742256	VGLL1
215731_s_at	-0.0913036603484847	4.70814070482609	-1.75167102805881	0.0922532417298791	0.999858520244598	-4.44161805368021	MPHOSPH9
215732_s_at	-0.0271452805909096	5.65554968	-0.267348374237221	0.791423016218203	0.999858520244598	-5.77122817606426	DTX2 /// LOC102725292
215733_x_at	-0.0776643099090907	5.7467386343913	-0.691932754422144	0.495440000526507	0.999858520244598	-5.5804851146262	CTAG2
215734_at	-0.0662132170303024	4.89403039508696	-0.578392242376513	0.568241749098214	0.999858520244598	-5.64764438572031	IZUMO4
215735_s_at	0.0832675661363632	7.08297271891304	0.913969353219053	0.369578536897047	0.999858520244598	-5.41624292358206	TSC2
215736_at	0.0366523799848485	5.28923496804348	0.464068659929849	0.646667064329476	0.999858520244598	-5.70345644673077	KCNV1
215737_x_at	0.115053840477273	8.62410904595652	1.80985634199575	0.0825165526064008	0.999858520244598	-4.35556519682632	USF2
215738_at	0.0384982391742422	5.86126428673913	0.392312684063378	0.698195684665094	0.999858520244598	-5.73234816344733	LINC00563
215739_s_at	-0.0236987720227275	4.17400778056522	-0.487898578228525	0.629929272767675	0.999858520244598	-5.69281030434577	TUBGCP3
215740_at	0.00310128020454534	4.87246971978261	0.0445663448812336	0.964811700598083	0.999858520244598	-5.80411238146268	LOC100130741
215741_x_at	0.00608836840909088	5.84698291313043	0.0476140265416213	0.962407170086671	0.999858520244598	-5.80397923125583	AKAP8L
215742_at	0.0877822557121202	5.42376158021739	1.20034130845844	0.241405137838579	0.999858520244598	-5.14300941481984	
215743_at	-0.0196848922878791	4.03268948386957	-0.320510128963363	0.751280400072345	0.999858520244598	-5.75647179128953	NMT2
215744_at	0.0103378238409094	4.58985338713044	0.115928920347199	0.908647273112464	0.999858520244598	-5.79868538564501	FUS
215745_at	0.0416187009015143	6.18571739	0.453579633865054	0.654095710794131	0.999858520244598	-5.70797673619227	
215747_s_at	0.0963506336893937	7.12358339356522	1.16185029026721	0.256412564153334	0.999858520244598	-5.18359570919272	RCC1
215748_at	0.0466331335303027	6.40924678817391	0.468044763152369	0.64386075792148	0.999858520244598	-5.70171642576348	KLHL35
215749_s_at	-0.0136153331818195	8.06508751908696	-0.123343548897149	0.902834328440979	0.999858520244598	-5.79784499316994	GORASP1
215750_at	-0.034305811469697	5.4076451303913	-0.361668119017264	0.720678954955653	0.999858520244598	-5.74323162447039	
215751_at	0.0459362145833329	4.09357171565217	0.997238719123776	0.328328914699268	0.999858520244598	-5.34374479036689	RBM26
215752_at	-0.00911727562121239	5.167920642	-0.145248752573896	0.885694530867186	0.999858520244598	-5.79505843868274	SIK2
215753_at	-0.0277174272045458	5.46825486908696	-0.440767334384701	0.663219308140999	0.999858520244598	-5.71336053049691	
215754_at	0.0838069921969696	7.24249899586956	0.927630734042753	0.362585303463411	0.999858520244598	-5.4047490853329	SCARB2
215755_at	0.0314620517272724	5.95300062278261	0.352617083477327	0.727369972173831	0.999858520244598	-5.74627885373774	RN7SKP150
215756_at	0.0362118531287872	6.32415446521739	0.361803755805169	0.720578855783914	0.999858520244598	-5.74318537872768	LINC01136
215757_at	0.0518965765151515	4.21780406552174	0.895158052488995	0.379352699797719	0.999858520244598	-5.43181022279896	PRKDC
215758_x_at	-0.0929902662651513	7.98773529752174	-1.53468124745685	0.137586815009933	0.999858520244598	-4.7432266976579	ZNF93
215759_at	-0.0465221149545458	4.68833179465217	-0.895994734187185	0.378914410358712	0.999858520244598	-5.43112422813989	ANKRD53
215760_s_at	0.100293758234848	4.7817489503913	1.19805200437474	0.242278976312137	0.999858520244598	-5.14545594571451	SBNO2
215761_at	0.0328911757424238	7.05826101052174	0.229332586510496	0.82050084940813	0.999858520244598	-5.78015359153464	DMXL2
215762_at	0.008446816106061	6.31829067221739	0.0812410503760605	0.935905682059828	0.999858520244598	-5.80192580294728	
215763_at	0.0123326634924237	4.26464539821739	0.251926762113114	0.803184326421007	0.999858520244598	-5.77501269135383	
215764_x_at	-0.15494770494697	7.53101614952174	-1.46611352459185	0.155247098858071	0.999858520244598	-4.83187740234222	AP2A2
215765_at	0.0773167258636363	5.44776904395652	0.781400957201219	0.442000572622218	0.999858520244598	-5.51947376024899	LRRC41
215766_at	0.00535175926515094	7.03035644204348	0.0433556854827228	0.965766970586633	0.999858520244598	-5.80416283100014	GSTA1
215767_at	0.00460771679545427	4.2571579066087	0.0581996211339358	0.954058418120274	0.999858520244598	-5.80344837455002	ZNF804A
215768_at	-0.0498335259318186	5.58758034769565	-0.469414054989509	0.642895565064012	0.999858520244598	-5.70111382614272	
215769_at	0.0775766166363633	5.51016062886957	0.913983111556824	0.369571449524449	0.999858520244598	-5.41623142777418	TRA /// TRAV16 /// TRAV16 /// YME1L1
215770_at	0.0887414329924243	4.01742683417391	1.44195175148516	0.161889842093269	0.999858520244598	-4.86232150398508	OR7E2P
215771_x_at	-0.0482493943181817	7.70051094478261	-0.483143659007286	0.633253368851174	0.999858520244598	-5.69497629849152	RET
215772_x_at	-0.132886184719698	7.43128736217391	-0.810555836576037	0.425370356907145	0.999858520244598	-5.49807388693782	SUCLG2
215773_x_at	-0.0553902856136369	8.03363463591304	-0.847254437790011	0.404997067566066	0.999858520244598	-5.47008729213061	PARP2
215774_s_at	-0.116794332537879	5.02762029095652	-1.36072349418372	0.185902238668795	0.999858520244598	-4.96156590033748	
215775_at	0.0700112836666667	6.64456884026087	0.762999628462119	0.452697493919168	0.999858520244598	-5.5325981387638	THBS1
215776_at	0.113730122810606	5.13602249165217	0.935031654080447	0.358833757592458	0.999858520244598	-5.39845643833553	INSRR
215777_at	-0.0481762643939394	4.28545759343478	-0.487742664838793	0.630038144025571	0.999858520244598	-5.69288165651197	IGLV4-60 /// IGLV4-60
215778_x_at	-0.0426423587045461	8.43875330630435	-0.385497490974387	0.703172466165246	0.999858520244598	-5.73484411029289	HAB1
215780_s_at	-0.0173679232954545	5.69296760134783	-0.130371673229055	0.897329492431954	0.999858520244598	-5.7970003915445	SET /// SETP4 /// SETSIP
215781_s_at	0.0710222309696967	4.8203681213913	0.86740709654264	0.394077087779432	0.999858520244598	-5.45422427402091	TOP3B
215782_at	0.0415711051515146	5.48574243243478	0.64392763377397	0.525563457339155	0.999858520244598	-5.61029307432576	RAB40AL
215783_s_at	-0.058922343893939	4.62689071426087	-0.523787360220572	0.60509993469813	0.999858520244598	-5.67579295546502	ALPL
215784_at	-0.0685627648863637	4.65180190430435	-0.941224698669653	0.355714466360344	0.999858520244598	-5.39315523907005	CD1E
215785_s_at	0.0949114930606056	6.25263327913043	0.800070642673473	0.431306104243935	0.999858520244598	-5.50585539078006	CYFIP2
215786_at	-0.0573397308560611	5.42964454495652	-0.618810138490047	0.541713047525741	0.999858520244598	-5.6250663612149	
215787_at	0.0120162070530301	6.77810551278261	0.106517957162477	0.916032754919485	0.999858520244598	-5.7996771247986	ACTA2
215788_at	0.0117131901590901	7.35665190473913	0.116944597211914	0.907850684830254	0.999858520244598	-5.79857334117785	KIAA1751
215789_s_at	0.00182375203787771	5.94218342434783	0.027427172801414	0.97833966261867	0.999858520244598	-5.80469721401821	AJAP1
215790_at	-0.044444046553031	5.51808887243478	-0.61760622049513	0.542493679837553	0.999858520244598	-5.62576020683602	AJAP1
215791_at	0.00272508548484802	4.50985086791304	0.0471944643749464	0.962738171176994	0.999858520244598	-5.8039980840199	
215792_s_at	-0.0776113268333342	7.96527295982609	-1.09140032360256	0.285640206645749	0.999858520244598	-5.2548277365243	DNAJC11
215793_at	0.0395925011969699	4.62877502278261	0.423606184927145	0.675523071800178	0.999858520244598	-5.72033407104451	MTMR7
215795_at	-0.0566198341136365	4.69604636434783	-0.633629729875598	0.53215287692543	0.999858520244598	-5.61641857502607	MYH7B
215796_at	0.0369563268181818	4.327514032	0.652242374566099	0.520275521886615	0.999858520244598	-5.60527777144882	AV8S2 /// TRAV13-2 /// TRAV13-2
215797_at	-0.0256292287348481	5.33653398930435	-0.229164090759513	0.820630348806515	0.999858520244598	-5.78019012520979	TRAV8-3
215798_at	-0.0203137529318181	6.6055128473913	-0.188385168687531	0.852115599969946	0.999858520244598	-5.78824530652249	ALDH1L1
215799_at	-0.0649337075303029	5.51641023226087	-0.703088921462231	0.488582024645929	0.999858520244598	-5.57326359277971	LOC101927051
215800_at	0.0517182861439395	5.22765780991304	0.605443291517103	0.55041349773992	0.999858520244598	-5.63269666969179	DUOX1
215801_at	0.143260619992424	4.8584260583913	1.48191519154378	0.151022826274507	0.999858520244598	-4.8117416550197	RP11-496I2.2
215802_at	-0.0364105303712124	4.233962449	-0.536657111837396	0.596310802924872	0.999858520244598	-5.66940338720717	
215803_at	0.0285781193484847	3.67886021095652	0.568148205040628	0.575068996015288	0.999858520244598	-5.65313187927826	CXorf57
215804_at	0.0693596007272723	4.98684099404348	0.962686380938185	0.345045643281023	0.999858520244598	-5.37453430010587	EPHA1
215805_at	-0.0171048986969703	7.2410213973913	-0.286917873634097	0.776570929225409	0.999858520244598	-5.766104273006	
215806_x_at	-0.204713774371212	6.90711254682609	-1.30973147710524	0.202351384406454	0.999858520244598	-5.02137544033006	TARP /// TRGC2 /// TRGV9
215807_s_at	0.046117205242424	7.34400647265217	0.481027216872419	0.634735481295425	0.999858520244598	-5.69593371226717	PLXNB1
215808_at	0.0928054494090902	5.82464439056522	1.08170011185754	0.289845104430018	0.999858520244598	-5.26432267993428	KLK10
215809_at	-0.0476209706590911	7.14210438308696	-0.740458749330796	0.466010182835167	0.999858520244598	-5.54826984596113	CYP2D6
215810_x_at	0.0238261827878786	5.90158117643478	0.392266872147531	0.698229093076684	0.999858520244598	-5.73236508533536	DST
215811_at	-0.0166466729166661	6.43041551934783	-0.115860052257589	0.908701289415791	0.999858520244598	-5.79869294749359	
215813_s_at	-0.0181824945909091	6.84002945717391	-0.198514030719624	0.844269561351668	0.999858520244598	-5.78639085381306	PTGS1
215814_at	0.0104438678333325	4.69770199852174	0.0872971971665172	0.931139921220815	0.999858520244598	-5.80144215076907	DST
215815_at	-0.101123003174243	5.98008553634783	-1.2052278922604	0.239547788929329	0.999858520244598	-5.1377734923589	BUD31
215816_at	0.000709265053029908	5.84747638569565	0.0110765005416823	0.991251488644047	0.999858520244598	-5.80499561753871	GUSBP11
215817_at	0.0359858980833325	6.71876636117391	0.358649192945802	0.722908217606901	0.999858520244598	-5.74425649880044	SERPINB13
215818_at	-0.101507096401515	6.6344658716087	-1.14815529778933	0.261914916878034	0.999858520244598	-5.19775354364524	NUDT7
215819_s_at	-0.0255185337803035	6.48200761873913	-0.309875964000372	0.759257411526666	0.999858520244598	-5.7596354044837	RHCE /// RHD
215820_x_at	-0.014226513795455	5.7416030346087	-0.242561742576794	0.810349932294438	0.999858520244598	-5.7772018068723	SNX13
215821_x_at	0.229408281060605	13.9429128643478	1.93372021640798	0.0646982610627686	0.999858520244598	-4.16552915741204	PSG11 /// PSG3
215822_x_at	0.0124147383636357	7.04551869443478	0.209945932495894	0.835433867562757	0.999858520244598	-5.7841816129365	MYT1
215823_x_at	-0.143998008462121	9.90274054682609	-0.866974448620269	0.394309519823063	0.999858520244598	-5.45456849636845	PABPC1 /// RLIM
215824_at	-0.0185072035	4.38068714973913	-0.342120412347632	0.735157382204879	0.999858520244598	-5.74971711419285	
215825_at	0.0466535292803032	6.05612090043478	0.580138646005845	0.567081957956868	0.999858520244598	-5.6466993779146	RP11-255C15.3
215826_x_at	-0.0723213586136364	6.7191958526087	-0.691078426007199	0.495967419125022	0.999858520244598	-5.58103356952164	ZNF835
215827_x_at	-0.00774631291666708	4.99949619743478	-0.137770144581342	0.891540248169419	0.999858520244598	-5.79606080579671	CROCCP3
215829_at	0.0681426660833329	4.71992476134783	0.978683048701201	0.337235841350343	0.999858520244598	-5.36040363359258	SHANK2
215830_at	0.000303420765151717	4.59266771130435	0.00526225746654238	0.995843662222703	0.999858520244598	-5.80504064581616	BC127192 /// SHANK2
215831_at	-0.00407113730303066	3.996353403	-0.090453066527062	0.928657501415693	0.999858520244598	-5.80117635234718	
215832_x_at	0.171372670863635	9.41047064591304	1.76177468769662	0.0904952700215014	0.999858520244598	-4.42682698302123	PICALM
215833_s_at	0.00224585002272694	6.38529607856522	0.0174468499363631	0.986220453403927	0.999858520244598	-5.80490949154457	SPPL2B
215834_x_at	0.273652663454545	5.84422809721739	1.9129272245317	0.0674314965158639	0.999858520244598	-4.1980641159427	SCARB1
215835_at	0.0185285620833333	5.24481541386957	0.299293120972687	0.767223020937409	0.999858520244598	-5.7626786650994	SCARB1
